id,original_language,title,popularity,release_date,vote_average,vote_count,weighted_rating
10729,EN,Quick Change,24.473,1990-07-13,6.7,346,2318.2000000000003
10072,EN,A Nightmare on Elm Street 3: Dream Warriors,17.458,1987-02-27,6.663,1724,11487.012
6522,EN,Life,26.559,1999-04-16,6.663,760,5063.88
552688,EN,The Mother,36.649,2023-05-04,6.662,1221,8134.302
542830,FR,Little White Lies 2,20.105,2019-05-01,6.661,688,4582.768
46332,FR,Of Gods and Men,18.23,2010-09-08,6.7,355,2378.5
11654,EN,The Hunger,19.954,1983-04-29,6.7,551,3691.7000000000003
9613,EN,Spider,11.348,2002-11-06,6.7,818,5480.6
9588,EN,Quigley Down Under,19.302,1990-10-17,6.7,369,2472.3
9534,ES,The Ferpect Crime,7.388,2004-09-10,6.662,300,1998.6
9517,EN,Bully,19.472,2001-06-15,6.7,452,3028.4
597891,EN,Kate,17.176,2021-09-10,6.661,1478,9844.957999999999
578701,EN,Those Who Wish Me Dead,46.604,2021-05-05,6.7,1594,10679.800000000001
162215,EN,How I Live Now,16.375,2013-09-10,6.7,850,5695.0
38368,TH,Uncle Boonmee Who Can Recall His Past Lives,18.226,2010-06-25,6.661,348,2318.028
22171,EN,Ms .45,18.95,1981-04-24,6.661,341,2271.401
945729,EN,A Haunting in Venice,53.384,2023-09-13,6.66,2169,14445.54
9283,EN,Beautiful Girls,11.623,1996-02-09,6.7,349,2338.3
8270,EN,The Lookout,11.617,2007-03-09,6.7,619,4147.3
3573,EN,Emma,13.515,1996-08-02,6.66,586,3902.76
763285,EN,Ambulance,32.982,2022-03-16,6.659,2071,13790.788999999999
290512,EN,The Mountain Between Us,21.831,2017-10-05,6.659,2317,15428.903
180894,EN,Ninja: Shadow of a Tear,25.41,2013-12-27,6.659,371,2470.489
136403,FR,Populaire,15.914,2012-11-27,6.659,545,3629.1549999999997
13531,EN,Empire Records,28.105,1995-09-22,6.7,683,4576.1
6415,EN,Three Kings,14.333,1999-09-27,6.659,2015,13417.885
1826,FR,Russian Dolls,20.39,2005-06-15,6.659,665,4428.235
417812,EN,Wildlife,19.616,2018-09-23,6.7,695,4656.5
87492,EN,Foxcatcher,12.17,2014-11-14,6.658,2248,14967.184000000001
60307,EN,Diary of a Wimpy Kid: Rodrick Rules,30.903,2011-03-25,6.657,1107,7369.299
50544,EN,Friends with Benefits,46.063,2011-07-21,6.658,7810,51998.98
1364,ES,Sex and Lucía,39.55,2001-08-24,6.7,533,3571.1
882598,EN,Smile,67.242,2022-09-23,6.657,2954,19664.778
337674,FR,Elle,23.766,2016-05-25,6.657,1833,12202.281
232679,EN,When the Game Stands Tall,12.886,2014-08-22,6.657,344,2290.008
52744,EN,Falling in Love,19.226,1984-11-21,6.7,353,2365.1
494974,EN,Red Joan,12.547,2018-09-13,6.656,353,2349.5679999999998
474331,FR,Keep an Eye Out,11.095,2018-07-04,6.7,598,4006.6
471474,EN,Batman: Gotham by Gaslight,14.741,2018-01-12,6.656,680,4526.08
360638,FR,The Student and Mister Henri,9.835,2015-10-07,6.656,369,2456.064
330764,FR,The Brand New Testament,16.17,2015-09-02,6.656,1609,10709.503999999999
41663,IT,Fantozzi Against the Wind,9.235,1980-11-13,6.656,509,3387.904
11655,ES,Cronos,19.238,1993-11-05,6.656,631,4199.936
97,EN,Tron,41.044,1982-07-09,6.656,2242,14922.751999999999
635731,EN,Pig,21.782,2021-07-16,6.7,1357,9091.9
241848,EN,The Guest,42.354,2014-09-05,6.656,1916,12752.895999999999
157386,EN,The Spectacular Now,20.717,2013-08-02,6.655,2817,18747.135000000002
14197,EN,My Sassy Girl,19.069,2008-05-26,6.655,351,2335.905
12609,DA,Help! I'm a Fish,25.123,2000-10-06,6.7,415,2780.5
401200,EN,Kursk,35.476,2018-11-07,6.654,597,3972.438
166426,EN,Pirates of the Caribbean: Dead Men Tell No Tales,84.479,2017-05-23,6.654,11802,78530.508
52274,ES,Julia's Eyes,15.117,2010-08-16,6.654,768,5110.272
10873,EN,Shadow of the Vampire,22.825,2000-05-15,6.7,564,3778.8
7457,EN,Alpha Dog,22.499,2006-01-27,6.654,1342,8929.668
599845,IT,The Immortal,14.912,2019-12-05,6.7,462,3095.4
499701,EN,Dora and the Lost City of Gold,37.015,2019-08-08,6.653,1678,11163.733999999999
454619,EN,Overboard,43.791,2018-04-13,6.653,1349,8974.896999999999
332210,EN,Storks,26.337,2016-09-22,6.653,2303,15321.858999999999
78698,EN,Big Miracle,12.939,2012-02-02,6.7,474,3175.8
16418,EN,Barbie Presents: Thumbelina,23.981,2009-02-24,6.653,475,3160.1749999999997
2110,FR,Wasabi,24.221,2001-10-31,6.652,1262,8394.824
660,EN,Thunderball,38.759,1965-12-11,6.652,2257,15013.564
967847,EN,Ghostbusters: Frozen Empire,111.624,2024-03-20,6.651,1290,8579.789999999999
416186,FR,Godard Mon Amour,11.349,2017-06-24,6.651,350,2327.85
86825,EN,Stoker,19.711,2013-02-28,6.651,2178,14485.877999999999
11541,EN,The Year of Living Dangerously,15.832,1982-12-17,6.651,317,2108.3669999999997
245775,FR,Yves Saint Laurent,12.154,2014-01-08,6.65,865,5752.25
201085,EN,Crimson Peak,32.857,2015-10-13,6.65,4870,32385.5
48466,EN,Scared Shrekless,26.907,2010-10-28,6.7,446,2988.2000000000003
46420,EN,The Loved Ones,17.426,2009-09-13,6.649,728,4840.472
11566,EN,Dave,16.287,1993-05-07,6.65,732,4867.8
10010,EN,Brother Bear 2,46.084,2006-08-17,6.65,1452,9655.800000000001
9291,EN,The Longest Yard,57.01,2005-05-27,6.65,3300,21945.0
4944,EN,Burn After Reading,26.42,2008-09-05,6.65,4621,30729.65
1936,EN,River of No Return,20.949,1954-04-30,6.65,434,2886.1000000000004
370665,HI,Dilwale,17.524,2015-12-18,6.649,300,1994.7
177699,EN,Alan Partridge: Alpha Papa,9.397,2013-07-24,6.649,435,2892.315
15356,EN,The Girl Next Door,25.918,2007-07-19,6.649,695,4621.055
11967,EN,Young Guns,19.094,1988-02-17,6.649,892,5930.908
9357,EN,One Hour Photo,18.819,2002-08-21,6.649,1681,11176.969
2924,EN,Backdraft,28.873,1991-05-24,6.649,1386,9215.514
66,EN,Absolute Power,21.441,1997-02-14,6.649,1062,7061.238
514847,EN,The Hunt,39.517,2020-03-11,6.648,3106,20648.688
41610,IT,Fracchia The Human Beast,8.309,1981-12-22,6.6,315,2079.0
13820,EN,Repo Man,34.763,1984-03-02,6.648,586,3895.7279999999996
5595,ES,Fermat's Room,10.555,2007-10-07,6.648,383,2546.1839999999997
17609,EN,Antichrist,30.294,2009-05-20,6.647,2531,16823.557
10183,EN,Frozen River,13.499,2008-03-26,6.647,303,2014.0410000000002
4437,EN,2010,39.297,1984-12-06,6.647,908,6035.476000000001
1948,EN,Crank,31.643,2006-08-31,6.647,3699,24587.253
760161,EN,Orphan: First Kill,32.3,2022-07-27,6.646,2057,13670.822
452773,EN,"Tad, the Lost Explorer, and the Secret of King Midas",23.476,2017-03-25,6.646,397,2638.462
209185,EN,The Grand Seduction,14.091,2014-05-30,6.646,305,2027.03
10719,EN,Elf,31.562,2003-10-09,6.646,3952,26264.992
9687,EN,Keeping Mum,18.568,2005-12-02,6.646,548,3642.008
619297,EN,Sweet Girl,25.561,2021-08-18,6.645,1172,7787.94
136799,EN,Trolls,57.65,2016-10-13,6.645,3526,23430.269999999997
39538,EN,Contagion,26.044,2011-09-08,6.645,5985,39770.325
34942,EN,Balto III: Wings of Change,13.229,2004-04-14,6.645,321,2133.045
16340,EN,Rugrats in Paris: The Movie,19.339,2000-11-17,6.645,446,2963.6699999999996
1498,EN,Teenage Mutant Ninja Turtles,47.813,1990-03-30,6.644,1711,11367.884
1098110,DE,Blood & Gold,25.331,2023-04-21,6.644,362,2405.128
852046,FR,Athena,26.258,2022-09-09,6.644,710,4717.24
363992,EN,The Wizard of Lies,18.784,2017-05-11,6.644,559,3713.996
75612,EN,Oblivion,69.506,2013-04-10,6.644,10523,69914.812
41211,FR,Heartbreaker,14.469,2010-03-17,6.644,1325,8803.3
19458,EN,Princess Protection Program,27.224,2009-06-13,6.6,1678,11074.8
10393,EN,The Replacements,31.426,2000-08-11,6.644,935,6212.14
618162,EN,The Harder They Fall,30.508,2021-10-22,6.643,1024,6802.432
440021,EN,Happy Death Day,23.291,2017-10-12,6.643,6023,40010.789
244772,EN,The Skeleton Twins,13.557,2014-06-05,6.643,618,4105.374
65291,EN,Green Lantern: Emerald Knights,16.66,2011-04-09,6.643,486,3228.498
26736,EN,Wizards of Waverly Place: The Movie,20.458,2009-08-28,6.643,1374,9127.482
24740,EN,The Entity,41.672,1982-09-30,6.643,464,3082.352
21683,EN,Batman: Mystery of the Batwoman,18.623,2003-10-21,6.643,382,2537.6259999999997
10874,EN,Muppet Treasure Island,13.879,1996-02-16,6.643,381,2530.9829999999997
9331,EN,Clear and Present Danger,21.406,1994-08-03,6.643,1464,9725.351999999999
645710,EN,The Voyeurs,51.784,2021-08-25,6.642,887,5891.454000000001
513576,EN,Always Be My Maybe,14.975,2019-05-31,6.642,1298,8621.316
238636,EN,The Purge: Anarchy,53.972,2014-07-17,6.6,6313,41665.799999999996
81250,EN,Geek Charming,20.787,2011-11-11,6.642,742,4928.3640000000005
8961,EN,Bad Boys II,63.285,2003-07-18,6.642,5356,35574.552
287,EN,Bull Durham,21.384,1988-06-15,6.642,564,3746.088
13768,EN,Tuck Everlasting,27.045,2002-10-11,6.641,458,3041.578
2897,EN,Around the World in Eighty Days,19.896,1956-10-17,6.641,501,3327.141
848058,ES,Piggy,24.083,2022-10-07,6.64,576,3824.64
20760,EN,Lilo & Stitch 2: Stitch Has a Glitch,43.045,2005-01-22,6.6,1392,9187.199999999999
12155,EN,Alice in Wonderland,98.397,2010-03-03,6.64,13785,91532.4
10155,EN,U Turn,23.171,1997-10-03,6.6,713,4705.8
9313,EN,The Man in the Iron Mask,26.981,1998-03-12,6.64,3749,24893.36
7859,EN,Half Nelson,13.494,2006-08-11,6.64,844,5604.16
1369,EN,Rambo: First Blood Part II,73.219,1985-05-21,6.64,3825,25398.0
862968,EN,Pain Hustlers,29.627,2023-10-20,6.639,564,3744.396
616651,EN,Stillwater,31.329,2021-07-29,6.639,1191,7907.049
152747,EN,All Is Lost,19.963,2013-08-23,6.639,1575,10456.425000000001
13672,FR,JCVD,19.352,2008-06-04,6.638,501,3325.638
10133,EN,Cypher,13.153,2002-10-01,6.639,547,3631.533
484247,EN,A Simple Favor,23.02,2018-08-29,6.638,4078,27069.764
315872,IT,Mia madre,8.629,2015-04-16,6.6,349,2303.4
20156,EN,Exotica,23.6,1994-11-30,6.6,323,2131.7999999999997
513045,EN,Stuber,19.46,2019-07-11,6.638,1262,8377.155999999999
814338,EN,Lady Chatterley's Lover,33.807,2022-11-22,6.6,405,2673.0
589524,IT,The Champion,8.393,2019-04-18,6.636,374,2481.864
426284,JA,Blade of the Immortal,16.778,2017-04-29,6.636,536,3556.896
171540,HE,Big Bad Wolves,13.554,2013-04-21,6.636,365,2422.14
83686,EN,The Words,20.603,2012-09-07,6.6,1152,7603.2
9614,EN,Happy Gilmore,30.518,1996-02-16,6.636,2593,17207.148
8204,EN,The Spiderwick Chronicles,48.563,2008-02-14,6.636,2565,17021.34
7219,IT,Zombie Flesh Eaters,16.2,1979-08-25,6.6,575,3795.0
13291,EN,Traitor,22.647,2008-08-23,6.635,626,4153.51
11012,EN,Damage,25.494,1992-12-02,6.635,563,3735.5049999999997
10189,EN,Pineapple Express,24.023,2008-08-06,6.635,3738,24801.63
9410,EN,Great Expectations,19.555,1998-01-30,6.635,586,3888.1099999999997
1576,EN,Resident Evil,25.523,2002-03-15,6.635,6231,41342.685
577242,FR,Kaamelott: The First Chapter,11.504,2021-07-21,6.634,673,4464.682
492452,EN,Ben Is Back,10.908,2018-12-05,6.634,900,5970.6
339964,EN,Valerian and the City of a Thousand Planets,48.656,2017-07-20,6.634,7395,49058.43
172803,EN,Hours,16.834,2013-12-04,6.6,733,4837.8
119675,EN,Behind the Candelabra,12.421,2013-05-26,6.634,761,5048.474
22832,EN,Ninja Assassin,48.911,2009-09-29,6.634,1513,10037.242
11184,EN,Kinsey,16.419,2004-09-04,6.634,454,3011.8360000000002
8467,EN,Dumb and Dumber,56.469,1994-12-16,6.634,6010,39870.340000000004
6072,EN,One Eight Seven,14.723,1997-07-29,6.634,556,3688.5040000000004
906221,EN,Magic Mike's Last Dance,33.221,2023-02-09,6.6,455,3003.0
586461,EN,Swallow,17.781,2020-01-15,6.6,722,4765.2
555850,EN,The Holiday Calendar,14.231,2018-11-02,6.633,997,6613.101
554241,EN,Playing with Fire,21.496,2019-11-08,6.633,671,4450.743
454458,EN,UglyDolls,19.528,2019-05-01,6.6,424,2798.3999999999996
20714,RU,12,12.333,2007-06-06,6.633,365,2421.045
11548,EN,*batteries not included,16.744,1987-12-18,6.633,686,4550.238
2059,EN,National Treasure,40.496,2004-11-19,6.633,6216,41230.728
683340,EN,Vengeance,23.32,2022-07-29,6.632,348,2307.9359999999997
10691,EN,Crazy/Beautiful,15.971,2001-06-29,6.632,333,2208.4559999999997
3179,EN,Beavis and Butt-Head Do America,17.627,1996-12-20,6.63,677,4488.51
2621,EN,Return to Me,12.496,2000-04-07,6.632,426,2825.232
1172674,EN,The Rat Catcher,18.097,2023-09-28,6.631,351,2327.481
630392,EN,The Cursed,22.948,2021-07-28,6.631,312,2068.8720000000003
445793,IT,Husband & Wife,12.511,2017-04-13,6.631,329,2181.599
27995,EN,She's Gotta Have It,9.953,1986-08-08,6.636,317,2103.612
3638,EN,No Reservations,18.745,2007-06-15,6.631,1298,8607.038
18415,EN,Gummo,14.362,1997-10-17,6.632,610,4045.52
244539,EN,Infinitely Polar Bear,11.264,2014-01-18,6.6,365,2409.0
75780,EN,Jack Reacher,67.056,2012-12-20,6.629,6899,45733.471
68727,EN,Trance,16.715,2013-03-27,6.629,2143,14205.946999999998
19255,EN,Away We Go,11.6,2009-06-05,6.629,561,3718.8689999999997
454527,FR,Benedetta,30.856,2021-07-09,6.628,962,6376.136
246860,EN,Clouds of Sils Maria,14.637,2014-08-20,6.628,740,4904.72
11520,EN,Grumpy Old Men,24.787,1993-12-25,6.628,645,4275.06
8913,EN,Pet Sematary,33.935,1989-04-21,6.628,2117,14031.476
4169,EN,Breach,13.265,2007-02-12,6.628,566,3751.448
873126,IT,My Name Is Vendetta,27.953,2022-11-30,6.627,584,3870.1679999999997
736526,NO,Troll,26.885,2022-12-01,6.627,1651,10941.177
26388,EN,Buried,15.604,2010-09-24,6.627,2744,18184.488
11135,EN,The Rescuers Down Under,6.303,1990-11-16,6.627,1247,8263.869
8827,FR,99 Francs,19.562,2007-09-26,6.627,717,4751.559
1070514,JA,Zom 100: Bucket List of the Dead,28.914,2023-08-03,6.625,538,3564.25
760741,EN,Beast,49.423,2022-08-11,6.625,1502,9950.75
49521,EN,Man of Steel,66.904,2013-06-12,6.625,14946,99017.25
49517,EN,Tinker Tailor Soldier Spy,19.97,2011-09-16,6.626,2572,17042.072
12113,EN,Body of Lies,23.668,2008-10-09,6.625,2958,19596.75
10328,EN,Cocoon,19.584,1985-06-21,6.625,1253,8301.125
10158,EN,White Men Can't Jump,45.74,1992-03-27,6.625,1320,8745.0
329996,EN,Dumbo,37.234,2019-03-27,6.624,4263,28238.111999999997
11977,EN,Caddyshack,24.035,1980-07-25,6.624,1135,7518.24
10176,EN,The Quiet Earth,15.341,1985-09-08,6.624,528,3497.4719999999998
9442,EN,Dead Men Don't Wear Plaid,11.396,1982-05-21,6.624,374,2477.3759999999997
433252,EN,Our Souls at Night,12.362,2017-09-29,6.623,428,2834.6440000000002
61404,FR,Point Blank,10.066,2010-11-08,6.623,448,2967.1040000000003
1571,EN,Live Free or Die Hard,43.539,2007-06-20,6.623,5698,37737.854
471498,FR,Oxygen,15.569,2021-05-12,6.622,1360,9005.92
22794,EN,Cloudy with a Chance of Meatballs,50.051,2009-09-17,6.622,5850,38738.7
11023,EN,Thirteen,25.578,2003-08-20,6.6,1586,10467.599999999999
9913,EN,The Skeleton Key,21.292,2005-07-29,6.622,2027,13422.794
6964,EN,Something's Gotta Give,19.476,2003-12-12,6.6,1548,10216.8
1729,ZH,The Forbidden Kingdom,33.497,2008-04-17,6.622,1658,10979.276
334524,EN,Gold,21.018,2016-02-03,6.621,1592,10540.632000000001
62835,EN,Colombiana,39.264,2011-07-27,6.621,2538,16804.098
2454,EN,The Chronicles of Narnia: Prince Caspian,51.727,2008-05-15,6.621,6264,41473.944
614479,EN,Insidious: The Red Door,61.986,2023-07-05,6.62,1637,10836.94
267999,HU,White God,10.964,2014-06-12,6.62,313,2072.06
192577,JA,Space Pirate Captain Harlock,21.493,2013-09-07,6.62,1008,6672.96
22970,EN,The Cabin in the Woods,45.044,2012-04-12,6.621,7717,51094.257000000005
6639,EN,Love in the Time of Cholera,20.098,2007-10-04,6.62,372,2462.64
1266,EN,Street Kings,40.831,2008-04-10,6.62,1453,9618.86
727293,EN,The Tender Bar,17.37,2021-12-17,6.6,521,3438.6
535167,ZH,The Wandering Earth,35.988,2019-02-05,6.619,925,6122.575
13967,EN,Miss Potter,29.639,2006-12-03,6.6,480,3168.0
774825,EN,The Ice Age Adventures of Buck Wild,61.836,2022-01-28,6.618,1678,11105.004
532938,FR,The Shiny Shrimps,12.074,2019-05-08,6.618,427,2825.886
341012,EN,Popstar: Never Stop Never Stopping,18.054,2016-06-03,6.618,1220,8073.96
420426,JA,Bleach,18.002,2018-07-20,6.617,532,3520.244
241855,EN,Spring,16.321,2014-10-08,6.6,676,4461.599999999999
177494,EN,Veronica Mars,14.07,2014-03-13,6.617,1048,6934.616
20306,EN,Swimming with Sharks,8.753,1994-09-10,6.617,304,2011.568
575428,ZH,The Wild Goose Lake,12.745,2019-12-06,6.616,331,2189.8959999999997
245916,EN,Kill the Messenger,14.178,2014-10-09,6.616,829,5484.664
2605,EN,Short Circuit,25.854,1986-05-09,6.616,1443,9546.887999999999
80321,EN,Madagascar 3: Europe's Most Wanted,59.671,2012-06-06,6.615,6041,39961.215000000004
11515,EN,Goya's Ghosts,16.529,2006-11-08,6.615,470,3109.05
11412,EN,The Long Kiss Goodnight,25.066,1996-10-11,6.6,1152,7603.2
579047,EN,Reminiscence,25.091,2021-08-18,6.614,1725,11409.15
50837,EN,Martha Marcy May Marlene,18.485,2011-10-21,6.614,722,4775.308
8649,EN,Bringing Out the Dead,19.561,1999-10-22,6.614,1045,6911.63
823766,EN,The Wonder,15.964,2022-11-02,6.613,776,5131.688
405177,EN,"Where'd You Go, Bernadette",13.228,2019-08-16,6.6,639,4217.4
9529,EN,Candyman,23.567,1992-10-16,6.613,1562,10329.506000000001
29963,EN,Bright Star,12.372,2009-09-18,6.612,437,2889.444
5486,IT,A Bay of Blood,24.144,1971-09-08,6.612,353,2334.036
15742,HU,Taxidermia,17.253,2006-08-23,6.6,307,2026.1999999999998
547565,EN,The Night House,27.484,2021-07-15,6.61,1097,7251.17
431819,JA,Fireworks,19.851,2017-08-18,6.6,333,2197.7999999999997
390062,EN,Jungle,31.982,2017-06-27,6.611,1907,12607.177
27936,FR,Micmacs,10.377,2009-10-28,6.61,578,3820.5800000000004
10687,EN,Tigerland,12.748,2000-10-06,6.61,547,3615.67
481084,EN,The Addams Family,56.235,2019-10-10,6.609,2270,15002.43
10875,EN,The Fabulous Baker Boys,12.528,1989-10-13,6.609,321,2121.489
10664,ES,[REC]²,19.461,2009-09-15,6.608,1942,12832.735999999999
166,FR,The Party,17.332,1980-12-17,6.609,1100,7269.9
581726,EN,Infinite,45.299,2021-09-09,6.608,1753,11583.823999999999
483104,EN,A Christmas Prince,12.965,2017-11-17,6.608,1416,9356.928
480857,EN,Radioactive,20.511,2020-03-11,6.608,811,5359.088
448119,EN,Dolittle,29.69,2020-01-02,6.608,3580,23656.64
44865,ZH,The Grandmaster,20.802,2013-01-10,6.6,850,5610.0
21755,EN,The Brothers Bloom,14.843,2008-09-09,6.608,610,4030.8799999999997
454467,EN,Noelle,11.773,2019-11-12,6.607,628,4149.196
20178,EN,World's Greatest Dad,16.461,2009-08-20,6.607,579,3825.453
11884,EN,The Last Starfighter,17.667,1984-07-13,6.607,670,4426.6900000000005
845783,EN,Baghead,70.914,2023-12-28,6.606,312,2061.072
601666,EN,I Care a Lot,23.395,2021-02-19,6.606,2621,17314.326
241239,EN,A Most Violent Year,34.82,2014-12-31,6.6,1378,9094.8
70954,EN,The Hunter,14.624,2011-10-06,6.6,634,4184.4
33408,EN,The Crush,18.868,1993-04-02,6.605,489,3229.8450000000003
12185,EN,Heaven Can Wait,13.527,1978-06-28,6.606,387,2556.522
12151,EN,Ruthless People,12.759,1986-06-26,6.606,395,2609.37
10952,EN,New Jack City,18.852,1991-03-08,6.606,512,3382.272
9346,EN,Risky Business,27.095,1983-08-05,6.606,1256,8297.136
8874,EN,My Best Friend's Wedding,19.594,1997-06-19,6.6,2588,17080.8
3877,EN,Things We Lost in the Fire,17.013,2007-09-26,6.606,341,2252.6459999999997
720755,EN,The Kid Detective,11.095,2020-10-16,6.605,396,2615.5800000000004
39781,EN,The Kids Are All Right,10.175,2010-07-09,6.6,1446,9543.6
25319,EN,The Masque of the Red Death,10.167,1964-06-24,6.6,307,2026.1999999999998
8834,EN,Conspiracy Theory,22.133,1997-08-08,6.6,1425,9405.0
1562,EN,28 Weeks Later,42.331,2007-04-26,6.604,4204,27763.216
8738,EN,The Final Countdown,25.732,1980-01-31,6.603,578,3816.5339999999997
706503,FR,Lost Bullet,15.396,2020-06-19,6.602,775,5116.55
544,EN,There's Something About Mary,39.256,1998-07-15,6.602,4857,32065.914
632357,EN,The Unholy,45.614,2021-03-31,6.602,2120,13996.24
109421,EN,Side Effects,23.803,2013-02-07,6.601,3026,19974.626
14029,IT,Demons,22.413,1985-10-04,6.601,541,3571.141
13090,EN,Sunshine Cleaning,24.047,2008-01-18,6.601,739,4878.139
11635,EN,Old School,59.986,2003-02-21,6.601,1790,11815.789999999999
3525,EN,Working Girl,22.393,1988-12-20,6.601,923,6092.723
644495,EN,House of Gucci,39.541,2021-11-24,6.6,3041,20070.6
529862,EN,Brittany Runs a Marathon,10.815,2019-08-23,6.6,469,3095.3999999999996
9532,EN,Final Destination,62.896,2000-03-17,6.6,5501,36306.6
653744,EN,Sergio,11.981,2020-01-28,6.599,324,2138.076
10484,FR,The ComDads,10.535,1983-11-23,6.599,387,2553.813
9944,EN,The Pelican Brief,22.429,1993-09-17,6.599,1522,10043.678
5879,JA,In the Realm of the Senses,50.159,1976-09-15,6.6,604,3986.3999999999996
3635,EN,Girl with a Pearl Earring,24.494,2003-12-12,6.6,1342,8857.199999999999
2123,EN,"Me, Myself & Irene",79.486,2000-06-22,6.6,3785,24981.0
433422,JA,Fairy Tail: Dragon Cry,24.817,2017-05-06,6.6,397,2620.2
21407,EN,The Collector,24.059,2009-07-09,6.598,1435,9468.13
8005,EN,Robin Hood: Men in Tights,26.19,1993-07-28,6.598,2030,13393.94
206408,FR,Chinese Puzzle,14.325,2013-12-04,6.597,667,4400.1990000000005
83899,EN,You're Next,27.091,2013-08-22,6.6,2417,15952.199999999999
80274,EN,Ender's Game,39.154,2013-10-24,6.596,5728,37781.888
480001,EN,The Art of Self-Defense,18.365,2019-07-12,6.595,710,4682.45
428495,EN,The Nile Hilton Incident,11.318,2017-06-19,6.595,343,2262.085
51917,IT,A Whole Life Ahead,5.944,2008-03-28,6.6,301,1986.6
23439,EN,House of Usher,12.062,1960-07-20,6.6,304,2006.3999999999999
512,EN,Scoop,15.36,2006-07-27,6.595,1602,10565.19
215,EN,Saw II,36.506,2005-10-28,6.595,5268,34742.46
396422,EN,Annabelle: Creation,62.201,2017-08-03,6.594,5524,36425.256
9352,EN,EuroTrip,38.931,2004-02-20,6.6,2508,16552.8
9093,EN,The Four Feathers,16.713,2002-09-08,6.594,517,3409.098
967585,FR,Alibi.com 2,21.666,2023-02-08,6.593,392,2584.456
412656,EN,Chaos Walking,22.096,2021-02-24,6.593,2238,14755.134
345009,EN,Mine,52.52,2016-10-06,6.593,1276,8412.668
300673,EN,The Finest Hours,17.631,2016-01-27,6.593,1574,10377.382
253306,EN,Housebound,12.37,2014-09-04,6.593,816,5379.888
136795,EN,The Heat,36.183,2013-06-27,6.593,3873,25534.689
31007,EN,Welcome to the Rileys,13.114,2010-10-29,6.596,389,2565.844
12150,EN,Sea of Love,13.974,1989-09-15,6.6,602,3973.2
10398,EN,Double Jeopardy,36.862,1999-09-24,6.6,1295,8547.0
10264,EN,Hamlet,9.89,1990-12-19,6.6,394,2600.3999999999996
6972,EN,Australia,24.168,2008-11-18,6.593,2246,14807.878
5780,EN,Torn Curtain,12.339,1966-07-15,6.593,560,3692.08
575776,EN,Saint Maud,20.351,2020-10-09,6.592,698,4601.215999999999
559907,EN,The Green Knight,25.058,2021-07-29,6.592,1823,12017.215999999999
311291,EN,45 Years,13.742,2015-08-04,6.592,722,4759.424
